treatment,projection,file,time,mV
enriched-environment,nonspecific,eebla005.adicht,-0.0999999999997172,51.88265531894043
enriched-environment,nonspecific,eebla005.adicht,2.8421709430404007e-13,51.6250000000004
enriched-environment,nonspecific,eebla005.adicht,0.10000000000028564,51.731263392999566
enriched-environment,nonspecific,eebla005.adicht,0.20000000000028706,51.66011525687185
enriched-environment,nonspecific,eebla005.adicht,0.3000000000002885,51.36522778507539
enriched-environment,nonspecific,eebla005.adicht,0.4000000000002899,51.031240623435856
enriched-environment,nonspecific,eebla005.adicht,0.5000000000002913,50.76508837522807
enriched-environment,nonspecific,eebla005.adicht,0.6000000000002927,50.642858058758264
enriched-environment,nonspecific,eebla005.adicht,0.7000000000002942,50.35696126755963
enriched-environment,nonspecific,eebla005.adicht,0.8000000000002956,49.82127654567069
enriched-environment,nonspecific,eebla005.adicht,0.900000000000297,49.25376521349627
enriched-environment,nonspecific,eebla005.adicht,1.0000000000002984,48.812499999998906
enriched-environment,nonspecific,eebla005.adicht,1.1000000000002998,48.42922525645606
enriched-environment,nonspecific,eebla005.adicht,1.2000000000003013,47.734916337320456
enriched-environment,nonspecific,eebla005.adicht,1.3000000000003027,46.92192556636743
enriched-environment,nonspecific,eebla005.adicht,1.4000000000003041,46.12602172433169
enriched-environment,nonspecific,eebla005.adicht,1.5000000000003055,45.302414561496846
enriched-environment,nonspecific,eebla005.adicht,1.600000000000307,44.676709548209374
enriched-environment,nonspecific,eebla005.adicht,1.7000000000003084,44.017952930407844
enriched-environment,nonspecific,eebla005.adicht,1.8000000000003098,43.24245004610086
enriched-environment,nonspecific,eebla005.adicht,1.9000000000003112,42.55197968938438
enriched-environment,nonspecific,eebla005.adicht,2.0000000000003126,41.906249999997975
enriched-environment,nonspecific,eebla005.adicht,2.100000000000314,41.249103535087386
enriched-environment,nonspecific,eebla005.adicht,2.2000000000003155,40.581245320151844
enriched-environment,nonspecific,eebla005.adicht,2.300000000000317,39.80758603886873
enriched-environment,nonspecific,eebla005.adicht,2.4000000000003183,38.71624827550847
enriched-environment,nonspecific,eebla005.adicht,2.5000000000003197,37.97384302066389
enriched-environment,nonspecific,eebla005.adicht,2.600000000000321,37.238356102019665
enriched-environment,nonspecific,eebla005.adicht,2.7000000000003226,36.48956872776853
enriched-environment,nonspecific,eebla005.adicht,2.800000000000324,35.59832115756739
enriched-environment,nonspecific,eebla005.adicht,2.9000000000003254,34.705483633218776
enriched-environment,nonspecific,eebla005.adicht,3.000000000000327,33.84374999999734
enriched-environment,nonspecific,eebla005.adicht,3.1000000000003283,33.104002653087974
enriched-environment,nonspecific,eebla005.adicht,3.2000000000003297,32.42833801568412
enriched-environment,nonspecific,eebla005.adicht,3.300000000000331,31.481964135698497
enriched-environment,nonspecific,eebla005.adicht,3.4000000000003325,30.80896319262249
enriched-environment,nonspecific,eebla005.adicht,3.500000000000334,29.80533089123358
enriched-environment,nonspecific,eebla005.adicht,3.6000000000003354,29.00578858241861
enriched-environment,nonspecific,eebla005.adicht,3.700000000000337,28.20958957059612
enriched-environment,nonspecific,eebla005.adicht,3.800000000000338,27.41700362405749
enriched-environment,nonspecific,eebla005.adicht,3.9000000000003396,26.628300511094103
enriched-environment,nonspecific,eebla005.adicht,4.000000000000341,25.687499999996366
enriched-environment,nonspecific,eebla005.adicht,4.1000000000003425,24.742491080213444
enriched-environment,nonspecific,eebla005.adicht,4.200000000000344,24.050789346347287
enriched-environment,nonspecific,eebla005.adicht,4.300000000000345,23.36308243032858
enriched-environment,nonspecific,eebla005.adicht,4.400000000000347,22.680057964086753
enriched-environment,nonspecific,eebla005.adicht,4.500000000000348,22.003854985736147
enriched-environment,nonspecific,eebla005.adicht,4.60000000000035,21.330806908651397
enriched-environment,nonspecific,eebla005.adicht,4.700000000000351,20.66595558331672
enriched-environment,nonspecific,eebla005.adicht,4.800000000000352,20.0085372354766
enriched-environment,nonspecific,eebla005.adicht,4.900000000000354,19.359239497060468
enriched-environment,nonspecific,eebla005.adicht,5.000000000000355,18.71874999999774
enriched-environment,nonspecific,eebla005.adicht,5.100000000000357,18.074124948762808
enriched-environment,nonspecific,eebla005.adicht,5.200000000000358,17.315424567105804
enriched-environment,nonspecific,eebla005.adicht,5.3000000000003595,16.56779169153758
enriched-environment,nonspecific,eebla005.adicht,5.400000000000361,15.831369158569451
enriched-environment,nonspecific,eebla005.adicht,5.500000000000362,15.106299804712766
enriched-environment,nonspecific,eebla005.adicht,5.600000000000364,14.394019811484867
enriched-environment,nonspecific,eebla005.adicht,5.700000000000365,13.766777870820942
enriched-environment,nonspecific,eebla005.adicht,5.800000000000367,13.148600690736922
enriched-environment,nonspecific,eebla005.adicht,5.900000000000368,12.539003118155106
enriched-environment,nonspecific,eebla005.adicht,6.0000000000003695,11.937499999997794
enriched-environment,nonspecific,eebla005.adicht,6.100000000000371,11.343657753052605
enriched-environment,nonspecific,eebla005.adicht,6.200000000000372,10.75724907356844
enriched-environment,nonspecific,eebla005.adicht,6.300000000000374,10.178098227659518
enriched-environment,nonspecific,eebla005.adicht,6.400000000000375,9.60602948144005
enriched-environment,nonspecific,eebla005.adicht,6.500000000000377,9.040867101024258
enriched-environment,nonspecific,eebla005.adicht,6.600000000000378,8.482435352526354
enriched-environment,nonspecific,eebla005.adicht,6.700000000000379,7.9305585020605545
enriched-environment,nonspecific,eebla005.adicht,6.800000000000381,7.385060815741079
enriched-environment,nonspecific,eebla005.adicht,6.900000000000382,6.878125823334495
enriched-environment,nonspecific,eebla005.adicht,7.000000000000384,6.374999999997531
enriched-environment,nonspecific,eebla005.adicht,7.100000000000385,5.785187706553861
enriched-environment,nonspecific,eebla005.adicht,7.2000000000003865,5.264165464219567
enriched-environment,nonspecific,eebla005.adicht,7.300000000000388,4.749871361615913
enriched-environment,nonspecific,eebla005.adicht,7.400000000000389,4.242743487363732
enriched-environment,nonspecific,eebla005.adicht,7.500000000000391,3.743219930083857
enriched-environment,nonspecific,eebla005.adicht,7.600000000000392,3.2517387783971197
enriched-environment,nonspecific,eebla005.adicht,7.700000000000394,2.7687381209243536
enriched-environment,nonspecific,eebla005.adicht,7.800000000000395,2.2946560462863923
enriched-environment,nonspecific,eebla005.adicht,7.9000000000003965,1.829930643104066
enriched-environment,nonspecific,eebla005.adicht,8.000000000000398,1.3749999999982099
enriched-environment,nonspecific,eebla005.adicht,8.1000000000004,0.9300289207199218
enriched-environment,nonspecific,eebla005.adicht,8.2000000000004,0.49408906954138204
enriched-environment,nonspecific,eebla005.adicht,8.300000000000402,0.06597882586504251
enriched-environment,nonspecific,eebla005.adicht,8.400000000000404,-0.35550343090664305
enriched-environment,nonspecific,eebla005.adicht,8.500000000000405,-0.7864967229780373
enriched-environment,nonspecific,eebla005.adicht,8.600000000000406,-1.2293812594838835
enriched-environment,nonspecific,eebla005.adicht,8.700000000000408,-1.6657599567954033
enriched-environment,nonspecific,eebla005.adicht,8.80000000000041,-2.0957967135563664
enriched-environment,nonspecific,eebla005.adicht,8.90000000000041,-2.519655428410545
enriched-environment,nonspecific,eebla005.adicht,9.000000000000412,-2.93750000000171
enriched-environment,nonspecific,eebla005.adicht,9.100000000000414,-3.349548101435557
enriched-environment,nonspecific,eebla005.adicht,9.200000000000415,-3.7562325036654793
enriched-environment,nonspecific,eebla005.adicht,9.300000000000416,-4.158039752106794
enriched-environment,nonspecific,eebla005.adicht,9.400000000000418,-4.555456392174819
enriched-environment,nonspecific,eebla005.adicht,9.50000000000042,-4.948968969284871
enriched-environment,nonspecific,eebla005.adicht,9.60000000000042,-5.339064028852265
enriched-environment,nonspecific,eebla005.adicht,9.700000000000422,-5.726228116292321
enriched-environment,nonspecific,eebla005.adicht,9.800000000000423,-6.110947777020354
enriched-environment,nonspecific,eebla005.adicht,9.900000000000425,-6.493709556451684
enriched-environment,nonspecific,eebla005.adicht,10.000000000000426,-6.875000000001623
enriched-environment,nonspecific,eebla005.adicht,10.100000000000428,-7.2551853821321
enriched-environment,nonspecific,eebla005.adicht,10.20000000000043,-7.6341508934914595
enriched-environment,nonspecific,eebla005.adicht,10.30000000000043,-8.01166145377467
enriched-environment,nonspecific,eebla005.adicht,10.400000000000432,-8.387481982676688
enriched-environment,nonspecific,eebla005.adicht,10.500000000000433,-8.761377399892476
enriched-environment,nonspecific,eebla005.adicht,10.600000000000435,-9.133112625116993
enriched-environment,nonspecific,eebla005.adicht,10.700000000000436,-9.502452578045203
enriched-environment,nonspecific,eebla005.adicht,10.800000000000438,-9.869162178372063
enriched-environment,nonspecific,eebla005.adicht,10.90000000000044,-10.233006345792537
enriched-environment,nonspecific,eebla005.adicht,11.00000000000044,-10.593750000001585
enriched-environment,nonspecific,eebla005.adicht,11.100000000000442,-10.951241620045812
enriched-environment,nonspecific,eebla005.adicht,11.200000000000443,-11.305663922378416
enriched-environment,nonspecific,eebla005.adicht,11.300000000000445,-11.657283182804237
enriched-environment,nonspecific,eebla005.adicht,11.400000000000446,-12.006365677128114
enriched-environment,nonspecific,eebla005.adicht,11.500000000000448,-12.353177681154882
enriched-environment,nonspecific,eebla005.adicht,11.600000000000449,-12.697985470689389
enriched-environment,nonspecific,eebla005.adicht,11.70000000000045,-13.041055321536467
enriched-environment,nonspecific,eebla005.adicht,11.800000000000452,-13.382653509500958
enriched-environment,nonspecific,eebla005.adicht,11.900000000000453,-13.723046310387703
enriched-environment,nonspecific,eebla005.adicht,12.000000000000455,-14.062500000001544
enriched-environment,nonspecific,eebla005.adicht,12.100000000000456,-14.401191887694118
enriched-environment,nonspecific,eebla005.adicht,12.200000000000458,-14.738943417004302
enriched-environment,nonspecific,eebla005.adicht,12.300000000000459,-15.075487065017779
enriched-environment,nonspecific,eebla005.adicht,12.40000000000046,-15.410555308820227
enriched-environment,nonspecific,eebla005.adicht,12.500000000000462,-15.743880625497333
enriched-environment,nonspecific,eebla005.adicht,12.600000000000463,-16.075195492134775
enriched-environment,nonspecific,eebla005.adicht,12.700000000000465,-16.404232385818226
enriched-environment,nonspecific,eebla005.adicht,12.800000000000466,-16.730723783633376
enriched-environment,nonspecific,eebla005.adicht,12.900000000000468,-17.0544021626659
enriched-environment,nonspecific,eebla005.adicht,13.000000000000469,-17.375000000001492
enriched-environment,nonspecific,eebla005.adicht,13.10000000000047,-17.69230332918695
enriched-environment,nonspecific,eebla005.adicht,13.200000000000472,-18.00631240961358
enriched-environment,nonspecific,eebla005.adicht,13.300000000000473,-18.317081057133827
enriched-environment,nonspecific,eebla005.adicht,13.400000000000475,-18.62466308760013
enriched-environment,nonspecific,eebla005.adicht,13.500000000000476,-18.929112316864916
enriched-environment,nonspecific,eebla005.adicht,13.600000000000477,-19.230482560780622
enriched-environment,nonspecific,eebla005.adicht,13.700000000000479,-19.528827635199686
enriched-environment,nonspecific,eebla005.adicht,13.80000000000048,-19.82420135597454
enriched-environment,nonspecific,eebla005.adicht,13.900000000000482,-20.116657538957632
enriched-environment,nonspecific,eebla005.adicht,14.000000000000483,-20.406250000001393
enriched-environment,nonspecific,eebla005.adicht,14.100000000000485,-20.693001045566938
enriched-environment,nonspecific,eebla005.adicht,14.200000000000486,-20.976806944550166
enriched-environment,nonspecific,eebla005.adicht,14.300000000000487,-21.257532456455642
enriched-environment,nonspecific,eebla005.adicht,14.400000000000489,-21.535042340787943
enriched-environment,nonspecific,eebla005.adicht,14.50000000000049,-21.809201357051645
enriched-environment,nonspecific,eebla005.adicht,14.600000000000492,-22.07987426475132
enriched-environment,nonspecific,eebla005.adicht,14.700000000000493,-22.346925823391548
enriched-environment,nonspecific,eebla005.adicht,14.800000000000495,-22.61022079247689
enriched-environment,nonspecific,eebla005.adicht,14.900000000000496,-22.86962393151194
enriched-environment,nonspecific,eebla005.adicht,15.000000000000497,-23.12500000000126
enriched-environment,nonspecific,eebla005.adicht,15.100000000000499,-23.37631748855354
enriched-environment,nonspecific,eebla005.adicht,15.2000000000005,-23.623959812193938
enriched-environment,nonspecific,eebla005.adicht,15.300000000000502,-23.868414117051714
enriched-environment,nonspecific,eebla005.adicht,15.400000000000503,-24.110167549256143
enriched-environment,nonspecific,eebla005.adicht,15.500000000000504,-24.349707254936483
enriched-environment,nonspecific,eebla005.adicht,15.600000000000506,-24.587520380222003
enriched-environment,nonspecific,eebla005.adicht,15.700000000000507,-24.824094071241966
enriched-environment,nonspecific,eebla005.adicht,15.800000000000509,-25.05991547412565
enriched-environment,nonspecific,eebla005.adicht,15.90000000000051,-25.2954717350023
enriched-environment,nonspecific,eebla005.adicht,16.00000000000051,-25.531250000001204
enriched-environment,nonspecific,eebla005.adicht,16.100000000000513,-25.767479000226466
enriched-environment,nonspecific,eebla005.adicht,16.200000000000514,-26.003353806681584
enriched-environment,nonspecific,eebla005.adicht,16.300000000000516,-26.237811075344933
